ONSEN,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28,bin_29,bin_30,bin_31,bin_32,bin_33,bin_34,bin_35,bin_36,bin_37,bin_38,bin_39,bin_40,bin_41,bin_42,bin_43,bin_44,bin_45,bin_46,bin_47,bin_48,bin_49,bin_50,bin_51,bin_52,bin_53,bin_54,bin_55,bin_56,bin_57,bin_58,bin_59,bin_60,bin_61,bin_62,bin_63,bin_64,bin_65,bin_66,bin_67,bin_68,bin_69,bin_70,bin_71,bin_72,bin_73,bin_74,bin_75,bin_76,bin_77,bin_78,bin_79,bin_80,bin_81,bin_82,bin_83,bin_84,bin_85,bin_86,bin_87,bin_88,bin_89,bin_90,bin_91,bin_92,bin_93,bin_94,bin_95,bin_96,bin_97,bin_98,bin_99,bin_100
AT1TE12295,0,0,0,0,0.0,0,0,0,0.0,88.195,83.035,93.75,93.75,0.0,79.14666666666666,94.0975,93.75,80.05833333333332,85.715,83.33500000000001,0.0,81.25,73.0575,94.04666666666667,53.57,48.81,81.745,0.0,72.91499999999999,92.85499999999999,79.86166666666666,76.19,83.33500000000001,85.715,0.0,0.0,76.785,100.0,100.0,0.0,0.0,91.66666666666667,88.89,85.71,82.85499999999999,90.1775,83.135,0.0,0.0,92.80272727272728,88.095,88.89,92.8575,0.0,92.55875,0.0,85.715,0.0,93.45166666666667,61.457499999999996,81.66499999999999,0.0,87.5,0.0,91.07,83.23333333333333,82.1425,0.0,0.0,69.05000000000001,0.0,92.85499999999999,83.9275,88.33333333333333,50.0,0.0,84.6225,0.0,97.19428571428571,94.375,88.195,81.21666666666665,97.2225,94.445,80.00166666666667,0.0,82.315,86.96999999999998,50.0,90.52499999999999,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
AT1TE24850,0,0,0,0,96.4125,0,0,0,90.965,0.0,94.52666666666666,0.0,90.9225,92.87772727272727,86.50500000000001,84.39375,92.58125,0.0,92.8125,0.0,94.02250000000002,87.41416666666667,50.20875,60.7025,88.255,0.0,74.5525,96.59,90.39666666666666,89.27875,84.4575,72.02000000000001,0.0,81.37,65.86749999999999,95.14750000000001,0.0,0.0,78.0575,89.16416666666667,0.0,89.71499999999999,96.1325,0.0,72.91,90.625,94.22999999999999,92.13125,91.02166666666666,0.0,0.0,94.31173913043479,81.574,91.03333333333335,90.79249999999999,91.9425,90.04571428571428,0.0,81.50125,89.22,79.745,81.77000000000001,0.0,0.0,79.29749999999999,89.02,90.325,90.9825,0.0,0.0,73.65875,0.0,92.9125,92.58875,75.46916666666667,63.8,0.0,75.18999999999998,0.0,93.763125,92.65833333333335,93.125,81.32583333333334,86.505,84.85499999999999,79.14625000000001,76.35000000000001,90.505625,78.5225,67.91874999999999,78.68,0,0,0,0.0,0.0,0.0,0.0,0,0.0
AT1TE59755,0,0,0,0,0.0,0,0,0,55.56,87.5,73.215,88.89,0.0,96.0,94.445,0.0,100.0,0.0,0.0,0.0,0.0,0.0,89.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.445,100.0,0.0,0.0,0.0,87.21777777777778,90.0,90.0,0.0,100.0,100.0,0.0,0.0,55.56,0.0,77.5,0.0,90.0,0.0,87.5,90.0,80.0,0.0,88.89,66.67,0.0,82.64,84.52,79.16499999999999,0.0,74.605,0.0,87.3,68.9,88.75,97.2225,80.95333333333333,69.64333333333333,76.44,75.715,89.642,79.04666666666667,57.8475,80.715,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,77.78,84.668,83.89,81.39,0,89.6861111111111
AT1TE71045,0,0,0,0,0.0,0,0,0,0.0,0.0,94.7325,51.39,67.38,99.03583333333334,87.03999999999999,77.95,98.065,96.19,91.20916666666666,84.2275,92.50125,97.805625,0.0,92.92,64.22,0.0,89.72333333333334,92.80583333333334,86.27833333333332,0.0,61.905,76.23333333333333,0.0,68.2,89.28666666666668,88.36999999999999,79.2775,69.94,0.0,0.0,85.18666666666667,0.0,80.0,0.0,88.495625,0.0,85.96000000000001,88.85,89.62125,96.59391304347825,0.0,95.8325,87.82416666666667,88.40625,0.0,79.55625,0.0,81.03,0.0,0.0,0.0,86.58375000000001,70.17,83.33333333333333,0.0,85.2375,78.725,84.1925,81.28714285714285,77.28833333333333,0.0,84.665,0.0,86.325,78.6425,83.9346153846154,67.08250000000001,88.97874999999999,0.0,86.3525,0.0,94.71625,87.9525,92.10125,91.9975,92.11363636363636,0.0,98.61,96.78166666666665,98.8625,92.2225,0,0,0,0.0,0.0,0.0,0.0,0,0.0
AT3TE54550,0,0,0,0,0.0,0,0,0,0.0,81.06,77.22333333333334,87.44000000000001,87.5,0.0,84.06875,73.91333333333334,79.245,88.01750000000001,0.0,0.0,85.24000000000001,0.0,87.06333333333333,70.72583333333333,0.0,66.762,0.0,65.9775,0.0,80.89,88.30272727272727,80.77,74.05666666666667,78.575,0.0,45.14,67.8975,80.9342857142857,0.0,0.0,0.0,88.78307692307693,0.0,77.08727272727272,0.0,90.09285714285714,88.10363636363637,75.0,0.0,89.09384615384616,76.02,0.0,90.11500000000001,100.0,90.43499999999999,0.0,65.5025,0.0,43.91833333333333,91.63199999999999,0.0,0.0,61.38333333333333,0.0,93.1842857142857,80.20083333333334,85.14285714285714,76.66666666666667,85.89666666666666,62.9075,0.0,98.14750000000001,89.1725,85.00384615384615,0.0,89.535,85.325,0.0,89.92699999999999,89.07375,75.14999999999999,86.97,77.62375,87.0375,85.24272727272728,0.0,96.44142857142857,78.76181818181819,40.0,91.96714285714286,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
AT3TE89830,0,0,0,0,0.0,0,0,0,0.0,88.64666666666666,96.96999999999998,87.65833333333335,98.485,0.0,87.05333333333333,98.8492857142857,80.08833333333334,79.00333333333333,95.38666666666666,95.77333333333333,92.32333333333334,0.0,96.375,74.22333333333334,95.97666666666666,22.723333333333333,81.99166666666666,72.22333333333334,0.0,77.85666666666667,96.29666666666667,96.58888888888889,96.75999999999999,100.0,87.88166666666666,0.0,0.0,85.32166666666667,0.0,96.88999999999999,0.0,0.0,95.88333333333333,98.23888888888888,0.0,87.75999999999999,95.24,98.075,92.03444444444443,83.94333333333333,100.0,98.54545454545455,87.77555555555556,100.0,66.51666666666667,98.9125,96.61874999999999,0.0,95.65333333333332,0.0,93.09777777777778,92.86833333333334,100.0,0.0,63.089999999999996,0.0,98.71666666666665,90.07083333333333,93.35666666666667,29.09,0.0,0.0,66.46,0.0,88.27166666666666,87.66333333333334,87.76599999999999,0.0,89.48,86.74666666666667,0.0,95.47900000000001,93.265,96.45333333333333,0.0,91.66666666666667,90.58583333333333,76.74,9.036666666666667,96.00166666666667,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
AT3TE92525,0,0,0,0,0.0,0,0,0,0.0,0.0,86.854,92.85499999999999,100.0,96.666,0.0,88.06888888888889,100.0,87.23666666666668,86.66666666666667,94.445,94.7225,86.73875,0.0,68.3025,0.0,46.665,72.6557142857143,85.9725,90.0,0.0,79.16499999999999,0.0,0.0,69.375,87.14285714285712,84.5825,0.0,91.66499999999999,0.0,84.09,83.66000000000001,93.33285714285714,0.0,100.0,0.0,94.08142857142856,0.0,93.33333333333333,87.5,90.116,97.76599999999999,0.0,91.66499999999999,92.62,90.16000000000001,77.1175,92.8575,100.0,86.40857142857143,0.0,0.0,79.39,95.40333333333332,85.625,0.0,0.0,96.46166666666666,94.445,88.50714285714285,85.93363636363637,98.89,76.345,0.0,83.08500000000001,65.88,46.394999999999996,89.21249999999999,89.55199999999999,0.0,92.605,0.0,81.94333333333333,82.30636363636364,91.95333333333333,84.687,89.81272727272727,0.0,91.8925,82.8375,87.815,100.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
AT5TE15240,0,0,0,0,0.0,0,0,0,0.0,0.0,95.4275,54.9075,82.48875000000001,92.84250000000002,90.94749999999999,84.319,85.24249999999999,88.38999999999999,93.773,91.23666666666666,93.53333333333335,91.88666666666667,0.0,87.96333333333332,82.73666666666666,0.0,81.61666666666666,86.85833333333335,87.5,0.0,72.77,83.73,0.0,75.68666666666667,90.91999999999999,92.64166666666665,0.0,84.92,0.0,88.75,88.46833333333332,81.3275,0.0,92.40333333333335,0.0,92.31916666666666,0.0,95.85166666666667,97.33333333333333,85.175,96.14117647058823,0.0,87.66833333333334,89.53333333333335,96.03166666666668,84.1975,88.095,87.395,91.31,0.0,0.0,80.11666666666667,0.0,71.84,0.0,0.0,75.29666666666667,82.54666666666667,81.00222222222222,80.9225,0.0,85.33333333333333,0.0,92.07249999999999,54.830000000000005,58.26499999999999,84.37,94.5825,0.0,67.79666666666667,0.0,94.95166666666667,87.90500000000002,91.34166666666665,97.10866666666668,92.88090909090909,0.0,94.56428571428572,96.72625,94.14666666666666,86.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
